screen_name_binary,name_binary,description_binary,status_binary,verified,followers_count,friends_count,statuses_count,listed_count_binary,bot
False,False,False,False,True,1793645,428911,155671,True,0
False,False,False,False,True,328658,110,319,True,0
False,False,False,False,False,1159,2524,4718,True,0
False,False,False,False,False,383,324,389,True,0
False,False,False,False,True,132562,842,5000,True,0
False,False,False,False,True,9021504,16,13245,False,0
False,False,True,False,True,74952,340,7931,True,0
False,False,False,False,True,22270820,263,46185,False,0
False,False,False,False,False,829658,56,16192,True,0
False,False,True,False,False,56,708,95,True,0
False,False,True,False,False,1132,8,656,True,0
False,False,False,False,False,40,51,914,True,0
False,False,False,False,False,106,318,441,True,0
False,False,False,False,True,658530,369,13327,True,0
False,False,False,False,True,3039240,1744,37953,False,0
False,False,False,False,False,747,639,3918,True,0
False,False,False,True,True,35916070,277,11904,False,0
False,False,False,False,True,5324864,45,1537,True,0
False,False,False,False,True,6055541,881,5536,True,0
False,False,False,False,True,2026336,53,487,True,0
False,False,False,False,False,829,621,9500,True,0
False,False,False,False,False,6298,3780,46617,True,0
False,False,False,False,True,243582,489,17195,True,0
False,False,False,True,True,958913,3664,44581,True,0
False,False,False,False,False,75,426,269,True,0
False,False,False,False,False,19451,6,254,True,0
False,False,False,False,False,22,95,52,True,0
False,False,False,True,False,113,280,4538,True,0
False,False,False,False,False,4,81,3,True,0
False,False,False,False,True,2665301,299,9572,True,0
False,False,True,False,False,13305,1154,3571,True,0
False,False,False,False,False,4,27,18,True,0
False,False,False,True,True,289928,1061,19353,True,0
False,False,False,False,False,867,1544,1058,True,0
False,False,False,False,False,45,150,108,True,0
False,False,False,False,True,3262,454,1355,True,0
False,False,False,False,False,97,105,1439,True,0
False,False,False,False,False,26434,553,7110,True,0
False,False,True,False,True,417924,16771,39013,True,0
False,False,False,False,False,21,48,233,True,0
False,False,False,False,False,151,1833,591,True,0
False,False,False,False,True,8381372,203,6834,False,0
False,False,False,True,True,2006589,1993,33226,True,0
False,False,False,False,False,157,281,4421,True,0
False,False,True,False,False,2287,4297,497,True,0
False,False,False,False,False,289,208,1247,True,0
False,False,False,True,True,63996,4883,6896,True,0
False,False,False,False,False,1356,3206,396,True,0
False,False,False,False,False,270,1891,17,True,0
False,False,False,False,False,24,65,84,True,0
False,False,False,False,True,1763697,397,3859,True,0
False,False,False,False,True,649,30,213,True,0
False,False,False,False,False,10,76,19,True,0
True,True,True,True,False,146565,522,10026,True,0
False,False,False,False,False,177,119,21311,True,0
False,False,False,False,True,28875,0,437,True,0
False,False,True,False,True,1541514,68,14230,True,0
False,False,False,False,True,62647,277,11885,True,0
False,False,False,False,False,46,96,13,True,0
False,False,False,True,True,1300380,24248,8536,True,0
False,False,False,True,True,1474073,40,8601,True,0
False,False,False,False,False,314,823,1062,True,0
False,False,True,False,True,216039,67,1878,True,0
True,True,False,True,False,5370,82,7169,True,0
False,False,False,False,True,2844,126,263,True,0
False,False,False,False,False,77,524,39,True,0
False,False,False,False,True,3702525,8875,59937,False,0
False,False,False,True,True,214083,211,3060,True,0
False,False,False,False,False,4,67,18,True,0
False,False,True,True,False,772,970,2269,True,0
False,False,False,True,False,5024,1265,31149,True,0
False,False,False,False,False,1322,3001,2965,True,0
False,False,False,False,False,33,100,7,True,0
False,False,True,False,False,15571,883,21707,True,0
False,False,False,False,False,64,98,1031,True,0
False,False,False,True,True,28933243,800,42955,False,0
False,False,False,False,True,122108,5790,24891,True,0
False,False,False,False,False,27,118,29,True,0
False,False,False,True,False,22,101,9,True,0
False,False,False,False,False,262,729,235,True,0
False,False,False,False,True,17880103,763,9487,False,0
False,False,False,False,False,118,342,46,True,0
False,False,False,False,False,8896,417,9936,True,0
False,False,False,False,False,77,65,17,True,0
False,False,False,True,False,45,75,103,True,0
False,False,True,False,True,952135,858,83812,True,0
False,False,False,False,True,1811013,415,9472,True,0
False,False,False,False,False,71,263,49,True,0
False,False,False,True,True,8503,222,21716,True,0
False,False,False,True,False,64,279,83,True,0
False,False,True,False,True,32129515,547,32419,False,0
False,False,False,False,False,59,67,1002,True,0
False,False,False,False,False,54,89,1177,True,0
False,False,False,False,False,52,337,247,True,0
False,False,True,False,True,9132,1841,6437,True,0
False,False,False,True,True,9515386,1329,5942,True,0
False,False,False,False,True,276122,166,7336,True,0
False,False,False,False,True,3191970,371987,2119,True,0
False,False,False,False,True,27859346,157,286,False,0
False,False,False,True,False,5541,888,901,True,0
False,False,False,False,False,35,50,113,True,0
False,False,False,False,True,2917721,303,3123,True,0
False,False,False,False,False,37,456,587,True,0
False,False,False,False,True,299938,1558,13302,True,0
False,False,False,False,False,1161,133,670,True,0
False,False,False,False,False,28,921,8,True,0
False,False,False,False,False,22,97,85,True,0
False,False,False,False,True,29270,24101,2426,True,0
False,False,False,False,True,16547,13437,12467,True,0
False,False,False,False,True,2801091,843,14733,False,0
False,False,False,False,True,562918,653,6339,True,0
False,False,False,False,False,3749,1,7931,True,0
False,False,False,True,False,35412,105,967,True,0
False,False,False,False,True,1749014,254,470,False,0
False,False,True,False,True,138849,216,987,True,0
False,False,False,False,True,4218370,5512,44847,True,0
False,False,False,False,False,35476,150,484,True,0
False,False,False,False,True,2142490,45023,16826,True,0
False,False,False,False,True,5960,1070,9444,True,0
False,False,False,False,False,750,2657,14773,True,0
False,False,False,False,False,34,204,0,True,0
False,False,False,False,True,7518766,13587,6952,False,0
False,False,False,True,True,13011,2715,1592,True,0
False,False,False,False,True,237490,314,2230,True,0
False,False,False,False,False,166,294,261,True,0
False,False,False,False,False,31,58,11,True,0
False,False,False,True,True,26408349,41,34592,False,0
False,False,False,False,True,48641,33,0,True,0
False,False,False,True,True,96217,541,3591,True,0
False,False,False,False,False,45,143,180,True,0
False,False,True,False,True,1173947,412,24811,True,0
False,False,False,False,True,370920,272,11766,True,0
False,False,False,False,False,7222,787,16034,True,0
False,False,False,False,True,878131,5044,79503,True,0
False,False,False,False,False,15,83,1,True,0
False,False,False,False,True,20261,19440,6949,True,0
False,False,False,False,True,4961351,742,36385,True,0
False,False,False,False,False,8800,2917,85,True,0
False,False,False,False,False,4347,419,11333,True,0
False,False,False,True,False,2,79,2,True,0
False,False,False,True,False,4,35,4,True,0
False,False,False,False,False,72,96,191,True,0
False,False,False,False,True,2459472,1725,12868,True,0
False,False,False,False,True,3334308,374,8939,True,0
False,False,False,False,True,259280,28,9517,True,0
False,False,False,False,False,325,104,151,True,0
False,False,False,False,True,13453399,679,8652,False,0
False,False,False,False,True,542057,991,9030,True,0
False,False,False,False,False,1267,134,7029,True,0
False,False,False,False,True,814594,144,8341,True,0
False,False,False,True,False,36,519,133,True,0
False,False,False,False,True,2115097,3851,27626,True,0
False,False,False,False,False,242,392,2064,True,0
False,False,False,False,False,27458,27182,91,True,0
True,False,False,False,False,2747,492,248,True,0
False,False,False,False,True,1026238,223642,19256,True,0
False,False,False,True,False,39,270,307,True,0
False,False,False,False,True,3654259,1336,3456,True,0
False,False,False,True,True,159613,6949,5877,True,0
False,False,False,False,False,14,18,41,True,0
False,False,False,False,False,823,547,1964,True,0
False,False,False,True,False,204,269,2672,True,0
False,False,False,True,False,76,1336,38,True,0
False,False,False,False,True,3517571,855,23660,False,0
False,False,False,False,False,115,93,126,True,0
False,False,False,False,True,7901272,51,9748,True,0
False,False,False,True,True,4457073,57,342,True,0
False,False,False,False,False,1073,197,8452,True,0
False,False,True,False,True,10572149,1237,138227,True,0
False,False,False,True,False,3630,557,643,True,0
False,False,False,False,False,1,4,0,True,0
False,False,True,False,False,242,520,196,True,0
False,False,False,True,True,1513771,269684,8973,True,0
False,False,False,True,True,10795,21,36,True,0
False,False,False,False,False,328,1875,3335,True,0
False,False,True,False,True,5156022,398,17715,True,0
False,False,False,True,False,1571,181,409,True,0
False,False,False,False,True,815583,178,2391,True,0
False,False,False,False,True,25255491,671,6976,False,0
False,False,False,False,True,50765,1401,7596,True,0
False,False,False,False,False,870,667,617,True,0
False,False,False,False,True,644027,559,15713,True,0
False,False,True,False,True,45385,158,11153,True,0
False,False,False,False,True,4217692,12820,31195,True,0
False,False,True,False,True,1877332,2190,9362,True,0
False,False,True,False,True,34363304,909,269878,False,0
False,False,False,False,True,9192152,241,18144,False,0
False,False,True,False,False,18,40,51,True,0
False,False,False,False,False,41,290,3,True,0
False,False,False,False,False,30615,6849,67431,True,0
True,True,True,False,False,3196,2536,9983,True,0
False,False,False,True,False,174482,22566,5639,True,0
False,False,False,False,False,4077,2193,2349,True,0
False,False,True,False,False,215,721,76,True,0
False,False,False,False,True,2540943,129,4470,True,0
False,False,False,True,False,5555,296,10335,True,0
False,False,False,False,True,1517993,3739,32702,True,0
False,False,True,False,False,397,2436,569,True,0
False,False,False,False,True,2039596,333,3361,True,0
False,False,False,False,False,42,204,580,True,0
False,False,False,False,True,112499,9471,625,True,0
False,False,False,True,True,9216131,508,4304,False,0
False,False,False,False,False,112379,2116,6421,True,0
False,False,False,False,False,2744,923,9699,True,0
False,False,False,False,False,32,347,21,True,0
False,False,False,False,False,6296,47,179,True,0
False,False,False,False,True,216251,227,1537,True,0
False,False,False,False,True,502303,13766,69778,True,0
False,False,False,False,False,176,96,11388,True,0
False,False,False,False,False,22,161,6,True,0
False,False,False,False,True,12264,821,2136,True,0
False,False,False,False,False,4639,491,7,True,0
False,False,False,False,False,9,128,17,True,0
False,False,False,False,False,22,102,26,True,0
False,False,False,False,True,68937,349,47114,True,0
False,False,False,False,True,5935044,2509,34774,False,0
False,False,False,False,False,232,386,2369,True,0
False,False,False,False,True,318621,603,18794,True,0
False,False,False,False,True,2073481,2952,71174,True,0
False,False,False,True,False,197,599,1732,True,0
False,False,False,False,True,107622,76,3900,True,0
False,False,False,False,True,1870168,637,44689,True,0
False,False,False,False,True,947045,271,4905,True,0
False,False,True,False,False,1583,852,5602,True,0
False,False,False,False,True,200622,586,12902,True,0
False,False,False,False,True,354,21,225,True,0
False,False,False,False,True,1909411,17,27849,True,0
False,False,False,False,True,29270575,428,6221,False,0
False,False,False,False,True,6578005,692,9536,False,0
False,False,False,False,False,876,448,9732,True,0
False,False,False,True,True,15472164,1450,22750,False,0
False,False,True,False,False,2254,200,3437,True,0
False,False,False,False,False,2419,1144,7230,True,0
False,False,False,False,False,95,15,2240,True,0
True,True,True,False,False,758,654,30413,True,0
False,False,False,False,True,314361,184,10659,True,0
False,False,False,False,True,56805,3,12376,True,0
False,False,True,False,False,126786,0,7656,True,0
False,False,False,True,False,107,268,2906,True,0
False,False,False,False,True,1871284,9,4238,True,0
False,False,False,False,True,30454,797,4676,True,0
False,False,False,False,True,605365,60,3652,True,0
False,False,False,False,False,6378,44,7244,True,0
False,False,True,False,True,384507,199,5206,True,0
False,False,False,False,True,1227898,1305,3792,True,0
False,False,False,False,False,2,54,1,True,0
False,False,True,False,False,129,238,3678,True,0
False,False,False,False,True,3784246,15193,14535,True,0
True,False,False,False,False,669,613,14133,True,0
False,False,False,False,True,399054,23907,205,True,0
False,False,False,True,False,1,22,1,True,0
False,False,False,False,True,4763532,742,20404,True,0
False,False,True,False,True,34960,530,3882,True,0
False,False,False,False,False,151,1292,692,True,0
False,False,False,False,False,86,2924,670,True,0
False,False,False,False,False,171,269,8061,True,0
False,False,False,False,True,8476840,2836,227103,False,0
False,False,False,False,False,269,368,1896,True,0
False,False,False,False,False,504,207,1546,True,0
False,False,False,False,False,578,310,379,True,0
False,False,False,False,True,384433,423,9924,True,0
False,False,False,False,False,69,293,107,True,0
False,False,False,False,False,2,44,2,True,0
False,False,False,True,True,22703994,1,2895,False,0
False,False,False,True,True,3057658,32,2054,False,0
False,True,True,True,False,228,64,1015,True,0
False,False,True,False,False,46,12,6083,True,0
False,False,False,False,False,372,396,440,True,0
False,False,False,False,False,36,107,27,True,0
False,False,False,False,True,16260659,2742,38435,False,0
False,False,False,False,False,108,226,1570,True,0
False,False,False,False,False,121,592,1085,True,0
False,False,False,False,True,4799319,943150,10405,False,0
False,False,False,True,False,25887,2623,14258,True,0
False,False,False,True,True,1427838,139,4735,False,0
False,False,False,False,False,11,80,1,True,0
False,False,False,False,True,796718,284,17149,True,0
False,False,True,False,True,135677,1708,23655,True,0
False,False,False,False,False,3673,1485,11406,True,0
False,False,False,False,True,1803087,504,5653,True,0
False,False,False,False,False,21,23,3,True,0
False,False,False,False,True,283215,852,81749,True,0
False,False,False,False,False,68,255,6,True,0
False,False,False,False,True,198739,9867,3957,True,0
False,False,False,False,False,23477,2,59325,True,0
False,False,False,False,False,67,496,3,True,0
False,False,False,False,False,288,298,2933,True,0
False,False,False,False,False,186,858,307,True,0
False,False,False,False,False,1526,1346,8662,True,0
False,False,False,False,False,7011,315,631,True,0
False,False,False,False,True,131328,147,207,True,0
False,False,False,False,False,1867,2913,6544,True,0
False,False,False,True,True,1039625,176,825,True,0
False,False,False,False,False,40,117,48,True,0
False,False,False,True,True,1876,826,19476,True,0
False,False,False,False,False,330,302,2079,True,0
False,False,False,False,True,56633,4299,13037,True,0
False,False,False,False,False,1391,477,74779,True,0
False,False,False,False,False,72,703,4,True,0
False,False,False,False,False,4060,95,26,True,0
False,False,False,False,False,560,378,1134,True,0
False,False,False,False,True,780560,4806,22261,True,0
False,False,False,False,False,3,30,1,True,0
False,False,False,False,True,5340224,614,10586,True,0
False,False,False,False,True,5633,5821,11198,True,0
False,False,False,False,False,1047,299,3098,True,0
False,False,False,True,False,180,355,400,True,0
False,False,False,False,True,22641,6044,15371,True,0
False,False,False,False,True,12464997,50549,22034,False,0
False,False,False,False,False,391,1417,12551,True,0
False,False,False,True,False,3,8,13,True,0
False,False,False,False,False,35,134,989,True,0
False,False,False,False,False,10,25,9,True,0
False,False,False,False,False,58,0,473,True,0
False,False,False,True,True,9942270,462,7312,False,0
False,False,False,False,False,13,50,1,True,0
False,False,False,True,True,13616221,760,9824,False,0
False,False,False,False,False,21,33,702,True,0
False,False,False,True,False,81,80,3243,True,0
False,False,False,False,False,0,40,57,True,0
False,False,False,False,False,158352,509,63293,True,0
False,False,False,False,False,42483,2692,29976,True,0
False,False,False,False,True,147994,68994,100848,True,0
False,False,False,False,False,2,4,1,True,0
False,False,False,False,False,12,94,103,True,0
False,False,False,False,False,114,128,6325,True,0
False,False,True,False,False,4309,2316,5690,True,0
False,False,False,False,True,777892,281,1575,True,0
False,False,False,True,False,127,816,321,True,0
False,False,False,False,True,22888,366,382,True,0
False,False,False,False,False,36,95,13,True,0
False,False,True,False,False,27013,999,13642,True,0
False,False,False,False,False,5,237,2,True,0
False,False,False,False,False,2282,275,4757,True,0
False,False,False,False,False,2060,661,6003,True,0
False,False,False,False,True,1108807,1662,27085,True,0
False,False,False,False,False,208,190,81,True,0
False,False,False,False,False,392,638,4530,True,0
False,False,False,False,True,198799,11115,8140,True,0
False,False,False,False,False,352,125,582,True,0
False,False,True,False,False,348,809,3220,True,0
False,False,False,False,False,698,589,7967,True,0
False,False,False,False,True,350009,139,30346,True,0
False,False,False,False,True,120310,1531,2989,True,0
False,False,False,False,False,36,6,10,True,0
False,False,False,False,False,595,345,887,True,0
False,False,False,False,False,98,667,613,True,0
False,False,False,False,False,2,10,2,True,0
False,False,False,False,False,1,19,1,True,0
False,False,True,False,False,358,5000,1236,True,0
False,False,True,False,False,628,1814,2991,True,0
False,False,False,False,True,20146302,9,467,False,0
False,False,False,False,True,50549694,95,2822,False,0
False,False,False,False,True,89841,2,55,True,0
False,False,False,False,True,1983513,1675,40938,False,0
False,False,False,False,True,256832,657,2724,True,0
False,False,False,True,True,2811157,236,128,True,0
False,False,False,False,False,99,220,61,True,0
False,False,False,False,False,5,86,152,True,0
False,False,False,False,False,771,437,658,True,0
False,False,False,False,False,104,251,195,True,0
False,False,False,False,False,6791,5109,2756,True,0
False,False,True,False,True,1591765,1862,36715,True,0
False,False,False,False,False,1830,2002,535,True,0
False,False,False,True,False,2740,2000,9469,True,0
False,False,False,True,True,23763283,81,56274,False,0
False,False,False,False,True,2632,730,5130,True,0
False,False,False,False,True,3954261,907,16589,True,0
False,False,False,False,False,613,169,71,True,0
False,False,False,False,True,5336,132,2289,True,0
False,False,False,False,True,139867,1027,10958,True,0
False,False,False,False,True,101905,750,3714,True,0
False,False,False,False,True,1337,539,259,True,0
False,False,True,True,False,36,445,37,True,0
False,False,True,False,True,11473,1659,5239,True,0
False,False,False,False,False,1193,2268,2991,True,0
False,False,False,False,True,1191689,102,2568,True,0
False,False,True,False,True,1761958,1328,26740,True,0
False,False,False,False,False,289,124,2770,True,0
False,False,False,False,False,115,154,4158,True,0
False,False,True,False,True,104765,7128,13703,True,0
False,False,False,False,True,581275,1671,54262,True,0
False,False,False,False,False,16,19,37,True,0
False,False,False,False,True,14732,491,5376,True,0
False,False,False,False,False,120,173,14668,True,0
False,False,False,False,False,16845,10,446,True,0
False,False,False,False,True,118242,429,5329,True,0
False,False,False,True,True,7941334,337,13696,False,0
False,False,False,False,True,7784893,478,3666,True,0
False,False,False,True,False,1818,3727,978,True,0
False,False,False,True,False,24,227,13,True,0
False,False,False,False,True,2671727,92031,58530,True,0
False,False,False,False,False,293227,745,10289,True,0
False,False,False,False,False,119,165,115,True,0
False,False,False,False,False,18747,1284,675,True,0
False,False,False,False,False,122,821,16,True,0
False,False,False,False,False,221,1056,3394,True,0
False,False,False,False,False,91,80,13524,True,0
False,False,False,False,False,987,244,13859,True,0
False,False,False,False,True,5654090,1020,107432,True,0
False,False,False,False,True,26243562,90,2650,False,0
False,False,False,False,False,6,9,9,True,0
False,False,False,False,True,11600,1271,5832,True,0
False,False,False,False,False,2016,67,24,True,0
False,False,False,False,False,24244,24852,1568,True,0
False,False,True,False,True,177335,1609,12818,True,0
False,False,False,False,True,3119501,10296,10888,True,0
False,False,False,False,True,318163,759,22964,True,0
False,False,False,False,False,15,153,29,True,0
False,False,False,False,True,13445608,202,7784,False,0
False,False,False,False,False,147,875,296,True,0
False,False,False,False,False,49,1156,7,True,0
False,False,False,False,True,437194,389732,19312,True,0
False,False,False,False,False,16079,1884,5502,True,0
False,False,False,False,False,146,932,9,True,0
False,False,False,False,False,14,28,52,True,0
False,False,False,False,True,3848,1234,31379,True,0
False,False,False,True,True,16036429,8,310,True,0
False,False,False,False,False,31,88,184,True,0
False,False,False,False,False,173,335,242,True,0
False,False,False,False,False,358,177,3246,True,0
False,False,False,True,True,3917025,401,47384,True,0
False,False,False,False,False,31,39,1856,True,0
False,False,False,False,True,66368,636,1976,True,0
False,False,False,False,True,158317,283,1372,True,0
False,False,False,False,False,4,29,109,True,0
False,False,False,False,False,177,608,191,True,0
False,False,False,False,False,2370,1394,8528,True,0
False,False,True,False,False,4047,4042,3155,True,0
True,False,False,True,False,680,36,7068,True,0
False,False,False,False,False,14347,543,7018,True,0
False,False,False,False,False,1422,2075,31699,True,0
False,False,True,False,True,3500781,92,26110,True,0
False,False,True,False,False,681,1988,8826,True,0
False,False,False,False,False,3875,1256,5375,True,0
False,False,False,False,True,638899,29303,9588,True,0
False,False,False,False,True,4487539,2383,5887,False,0
False,False,False,False,False,1951,125,170,True,0
False,False,False,False,False,86,228,15,True,0
False,False,False,True,True,747212,4206,18438,True,0
False,False,False,True,True,33451,130,2023,True,0
False,False,True,True,False,48,13,10,True,0
False,False,True,False,True,45663,285,18715,True,0
False,False,False,True,False,96,241,527,True,0
False,False,False,False,False,13,88,10,True,0
False,False,False,False,True,2028,951,3284,True,0
False,False,False,False,True,968882,364,65697,True,0
False,False,True,False,False,3877,379,4348,True,0
False,False,False,False,True,195974,949,6786,True,0
False,False,False,False,True,1382376,2286,23113,True,0
False,False,False,False,True,1030609,4200,18369,True,0
False,False,False,False,False,36,119,76,True,0
False,False,False,False,True,12036,1277,40779,True,0
False,False,False,False,False,40,98,18,True,0
False,False,False,False,False,152,241,9795,True,0
False,False,False,False,False,121,255,83,True,0
False,False,False,False,False,16,81,1,True,0
False,False,False,False,False,193,268,4714,True,0
False,False,False,False,False,9,38,12,True,0
True,True,True,False,True,887384,343,52594,True,0
False,False,False,False,True,10943449,501,547,False,0
False,False,False,False,False,206,486,1696,True,0
False,False,False,False,True,1645,48,64,True,0
False,False,False,False,True,4119379,698,5551,True,0
False,False,False,False,False,443,770,237,True,0
False,False,False,False,False,53162,9697,29466,True,0
False,False,False,False,False,321,420,411,True,0
False,False,True,False,True,89537,7950,55289,True,0
False,False,False,False,True,118101,995,24564,True,0
True,True,True,True,True,144137,1,377,True,0
False,False,False,False,False,15,53,279,True,0
False,False,False,False,True,2077766,113,2274,True,0
False,False,False,False,True,31289,167,980,True,0
False,False,False,False,True,1219685,608,111113,True,0
False,False,True,False,False,912,1167,23127,True,0
False,False,False,False,False,533222,3,790,True,0
False,False,False,False,False,20,126,86,True,0
False,False,False,True,False,9905,15,57,True,0
False,False,False,False,True,6965816,235,697,True,0
False,False,True,True,False,5927,991,91535,True,0
False,False,False,False,True,53272,433,3840,True,0
False,False,False,False,True,193168,0,96,True,0
False,False,False,False,True,22212,226,4457,True,0
False,False,False,False,True,17194019,143,853,False,0
False,False,False,False,True,2198503,178,2025,False,0
False,False,False,False,True,7467659,13,774,True,0
False,False,False,False,True,7867058,189,6639,True,0
False,False,True,False,True,33147,1220,10893,True,0
False,False,False,False,True,423831,739,4703,True,0
False,False,False,False,True,11530,448,546,True,0
False,False,True,False,True,30220786,3,31444,False,0
False,False,False,False,False,32463,0,264,True,0
False,False,False,False,False,232,238,33238,True,0
False,False,False,False,False,397,684,5649,True,0
False,False,True,True,False,73,116,288,True,0
False,False,False,False,True,7614166,62,4630,True,0
False,False,False,False,True,8217,2927,1396,True,0
False,False,False,False,False,489055,741,17634,True,0
False,False,False,False,True,1155105,6540,14188,True,0
False,False,False,False,False,4797,1859,3571,True,0
False,False,False,False,False,1780,820,1827,True,0
False,False,False,False,True,31364,976,3041,True,0
False,False,False,False,False,174,347,534,True,0
False,False,False,False,False,63,103,81,True,0
True,True,True,True,False,374,3,6426,True,0
False,False,False,False,True,1451736,455,15000,True,0
False,False,False,False,False,65,248,106,True,0
False,False,False,False,True,416318,567,4551,True,0
False,False,False,False,False,5,11,0,True,0
False,False,False,False,True,301788,46,177,True,0
False,False,False,False,False,863,743,1090,True,0
False,False,False,False,False,67,222,105,True,0
False,False,False,False,True,467278,5278,131869,True,0
False,False,False,False,True,1617508,326,17816,True,0
False,False,False,False,True,2838072,261,15473,True,0
False,False,False,False,False,11,86,12,True,0
False,False,False,True,True,1696767,350,1362,True,0
False,False,False,False,True,5299213,72,2725,True,0
False,False,False,False,False,3165,4879,25509,True,0
False,False,False,False,False,314,272,4439,True,0
False,False,False,True,True,5766,333,358,True,0
False,False,False,False,False,13,47,2,True,0
False,False,False,False,False,136,300,1748,True,0
False,False,False,False,True,2944752,555,30143,False,0
False,False,False,True,True,259698,150,2571,True,0
False,False,False,True,False,301,285,3379,True,0
False,False,True,False,False,85,254,431,True,0
False,False,False,False,True,346848,2306,16244,True,0
False,False,False,False,False,8,170,14,True,0
False,False,True,False,False,482,661,756,True,0
False,False,True,True,True,398626,1141,39023,True,0
True,False,False,False,False,3221,868,17725,True,0
False,False,False,False,False,165,993,131,True,0
False,False,False,False,False,324,340,273,True,0
False,False,False,False,True,2072685,636,65353,True,0
False,False,False,False,False,506,257,34250,True,0
False,False,False,False,True,2676782,224,4278,True,0
False,False,False,False,False,994,4663,6836,True,0
True,True,False,False,True,590265,440,3698,True,0
True,True,False,False,False,32,79,493,True,0
False,False,False,False,False,507,1655,3053,True,0
False,False,False,False,False,369,783,875,True,0
False,False,False,True,True,493450,509,15252,True,0
False,False,False,False,False,45736,1,18,True,0
False,False,False,False,False,29606,28121,741849,True,0
False,False,False,False,False,259,991,0,True,0
False,False,False,False,False,947,1587,23747,True,0
True,True,True,False,True,28474,970,9767,True,0
False,False,True,False,False,521,473,2377,True,0
False,False,False,False,False,91,78,742,True,0
False,False,False,False,False,21552,661,4166,True,0
False,False,False,False,False,323,983,4537,True,0
False,False,False,False,False,24,188,139,True,0
False,False,True,True,False,11443,227,794,True,0
False,False,True,False,False,73,265,237,True,0
False,False,False,False,False,45,126,85,True,0
True,True,True,True,False,240,2,3622,True,0
False,False,False,False,True,83720371,244,4161,False,0
False,False,True,False,False,32,1589,2,True,0
False,False,False,False,False,9548,4779,1931,True,0
False,False,False,False,True,7973,6,702,True,0
False,False,False,False,False,39,174,33,True,0
False,False,False,False,False,1145,1005,6848,True,0
False,False,False,True,False,253,168,12884,True,0
False,False,False,False,True,290004,101,392,True,0
False,False,False,True,True,13393,994,6454,True,0
False,False,False,False,True,809524,185,22610,True,0
False,False,False,True,True,968219,1348,31719,True,0
False,False,True,False,False,381,197,3064,True,0
False,False,False,False,False,139,742,329,True,0
False,False,False,False,False,378,207,451,True,0
False,False,True,False,True,2381045,78,13979,True,0
False,False,False,False,True,756810,286,897,True,0
False,False,False,False,True,130177,380,3466,True,0
False,False,False,False,True,27878790,1688,14354,False,0
False,False,False,True,False,2143,661,13160,True,0
False,False,False,True,False,12,110,10,True,0
False,False,False,False,True,5698734,1417,25791,False,0
False,False,False,True,True,99465,958,3422,True,0
False,False,False,False,True,1985,1941,9367,True,0
False,False,False,True,True,1437839,334,6637,True,0
False,False,True,False,False,1175,1988,641,True,0
False,False,False,False,True,947282,80,340,True,0
False,False,False,False,False,57,202,30,True,0
False,False,False,False,False,64,90,226,True,0
False,False,False,False,False,325,484,358,True,0
False,False,False,True,True,303837,44,295,True,0
False,False,False,False,False,268,691,7006,True,0
False,False,False,False,True,687819,289,16654,True,0
False,False,False,False,True,14896759,78,1361,False,0
False,False,False,False,True,15770327,546,12438,False,0
False,False,False,True,False,1434,4374,61024,True,0
False,False,False,False,False,5904,5767,381,True,0
False,False,False,False,True,349930,845,20775,True,0
False,False,False,False,False,227,375,209,True,0
False,False,False,True,True,83078,368,7708,True,0
False,False,False,False,False,13,25,0,True,0
False,False,True,True,False,250,410,837,True,0
False,False,False,False,True,513333,243,1707,True,0
False,False,False,False,False,91,159,80,True,0
False,False,False,False,True,140359,119,4943,True,0
False,False,False,False,False,5458,4382,6819,True,0
False,False,False,False,False,41,182,65,True,0
False,False,True,True,False,79,244,4018,True,0
False,False,False,False,False,4125,4064,90448,True,0
False,False,False,False,False,9,30,6,True,0
False,False,False,False,True,33419,1245,8469,True,0
False,False,False,False,True,820444,505,1884,True,0
False,False,False,True,False,383,531,8275,True,0
False,False,False,False,False,13519,32,1311,True,0
False,False,False,False,False,287,597,5830,True,0
False,False,False,False,False,1549,734,12909,True,0
False,False,False,False,True,1117918,750,37334,True,0
False,False,False,True,False,49,475,8,True,0
False,False,False,False,True,156924,1274,53377,True,0
False,False,False,False,False,138,478,258,True,0
False,False,False,False,False,910,1008,2441,True,0
False,False,False,False,True,173393,89,551,True,0
False,False,False,False,True,25076,4654,11838,True,0
False,False,False,False,True,1825704,7,3781,True,0
False,False,True,False,True,2686362,300,14498,True,0
False,False,False,False,True,4358,850,3047,True,0
False,False,False,False,False,775,953,428,True,0
False,False,False,False,False,346,280,6008,True,0
False,False,True,False,True,116573,1280,33071,True,0
False,False,False,False,True,8637650,2001,9769,True,0
False,False,False,False,True,1737956,664,11089,False,0
False,False,False,False,False,318,189,5456,True,0
False,False,False,False,True,4440,423,2229,True,0
True,True,False,True,True,4255,267,577,True,0
False,False,False,False,True,533146,454,9671,True,0
False,False,False,False,False,10576,91,12888,True,0
False,False,False,False,False,29,207,7,True,0
False,False,False,False,True,1676505,246,15668,True,0
False,False,False,False,True,3878570,652,20050,True,0
False,False,False,False,False,426,602,6719,True,0
False,False,True,False,False,5273,293,6636,True,0
False,False,False,True,True,3342242,799,5428,True,0
False,False,False,False,False,2,30,2,True,0
False,False,False,True,True,9942665,462,7312,True,0
False,False,False,True,False,7519,7,11363,True,0
False,False,False,False,False,35,105,17,True,0
